,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
61,Star Hôtel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,-21.29587537,55.5085216,"88, Condé 400 - Ancienne RN 3",97432,+33 2 62 27 20 69,,,Saint-Pierre,
62,Caz à Salades (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.876545,55.450445,"72, rue Juliette Dodu",97400,+33 2 62 41 69 52,direction@lacazasalades.re,https://lacazasalades.re/,Saint-Denis,
63,Marmite Lontan,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.202,55.601,"200, route du Volcan",97418,+33 6 92 60 51 38,,,Le Tampon,
67,Hôtel les Embruns du Baril,https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel,-21.36915083,55.72791019,62 RN2 - Le Baril,97442,+33 2 62 20 07 17,lesembrunsdubarilreunion@gmail.com,,Saint-Philippe,
68,Restaurant les Embruns du Baril,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.36915083,55.72791019,62 RN2 - Le Baril,97442,+33 2 62 20 07 17,lesembrunsdubarilreunion@gmail.com,,Saint-Philippe,
69,Restaurant Créole L'Authentic,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.959234,55.664331,448 chemin Lefaguyues,97440,+33 6 92 14 95 10,,,Saint-André,
70,Cinépalmes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-20.90137691,55.51602302,"51, rue Michel Ange",97438,+33 6 92 35 17 77,,http://www.cinepalmes.com/,Sainte-Marie,
74,Air Réunion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.152041,55.279281,.,97436,+33 6 92 91 44 14,airreunion@gmail.com,http://www.airreunion.re/,Saint-Leu,
75,Lao Parapente,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.34842,55.486282,.,97436,+33 6 92 49 66 00,contact@reunion-lao-parapente.com,,Saint-Leu,
76,Amazone Parapente,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.152033,55.279339,.,97436,+33 6 92 50 53 33,amazone.parapente@gmail.com,http://www.amazoneparapente.com/,Saint-Leu,
78,Bambou Bar,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.027851,55.226458,"35, rue de Boucan Canot",97434,+33 2 62 24 59 29,,,Saint-Paul,
79,Case Bambou,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.027851,55.226458,"35, rue de Boucan Canot",97434,+33 2 62 24 59 29,casebambou@orange.fr,,Saint-Paul,
80,Oiseau Blanc (L'),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.369707,55.553367,"25, route de Grande Anse",97429,+33 2 62 56 95 17,,,Petite-Île,
81,Air Lagon Parapente,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.13756111,55.29877626,"67, rue Jean-Baptiste de Villèle - Les Colimaçons",97436,+33 2 62 24 78 17,airlagon@wanadoo.fr,http://www.airlagon-parapente.fr/,Saint-Leu,
83,Kiaora,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.00389,55.279163,"204, rue Saint-Louis",97460,+33 2 62 25 31 68,reservation@kiaorarun.com,http://www.kiaorarun.com/,Saint-Paul,
85,Entre Ciel et Mer,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.3465555,55.484421,"14, rue Frères Denis - Terre Sainte",97410,+33 2 62 69 27 66,,,Saint-Pierre,
86,Factory Pub (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.34349986,55.47457393,"40, boulevard Hubert Delisle",97410,+33 2 62 59 31 78,,,Saint-Pierre,
87,Restaurant Bade,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.2878298,55.40536071,"9, rue Saint-Philippe",97450,+33 2 62 26 86 36,,,Saint-Louis,
88,Oasis de Terre Rouge (L'),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.343706,55.50346,"41, chemin Mézino - Terre Rouge",97410,+33 6 92 31 28 80,oasisdeterrerouge@gmail.com,http://www.oasisdeterrerouge.com/,Saint-Pierre,
90,Chez Chouchou,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.26988,55.436677,"19A, rue Gonneau",97421,+33 2 62 44 61 30,m.gonneau@sfr.fr,,Saint-Louis,
91,Villa Oté,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.2503,55.477552,"29, rue Maurice Berrichon - Ravine des Citrons",97414,+33 2 62 39 03 43,contact@villaote.com,http://www.villaote.com/,Entre-Deux,
92,Akina,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.34234,55.480495,25 rue François Mitterand,97410,+33 6 92 99 71 94,,,Saint-Pierre,
93,Taj Mahal (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.879233,55.449333,"12, rue Pasteur",97400,+33 2 62 37 14 22,,,Saint-Denis,
94,Pasta Corner,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.87937,55.449144,"12, rue Pasteur",97400,+33 2 62 47 64 92,,,Saint-Denis,
95,Maison du Laurina (La),https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage,-21.297456,55.631174,"24, chemin de la Croizure - Grand Coude",97480,+33 6 92 03 54 78,lamaisondulaurina@gmail.com,,Saint-Joseph,
96,Table Gourmande (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.942732,55.297363,"43, rue du Général de Gaulle",97420,+33 2 62 43 01 10,,,Le Port,
98,Clair de Lune,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.13339975,55.47344143,"10, rue Winceslas Rivière",97413,+33 2 62 31 88 03,,,Cilaos,
99,Cabaret Pat'Jaune (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.209377,55.558234,"39, rue du Père Favron - Piton Ravine Blanche",97418,+33 2 62 22 36 96,patjaune@wanadoo.fr,http://www.patjaune.com/,Le Tampon,
100,Fancy Food,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.8931918,55.4574719,"2, avenue Jean Albany - 16, résidence Jacques Coeur B - Les Camélias",97400,+33 2 62 30 49 45,,,Saint-Denis,
101,Sal'Gosses,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.34348364,55.47477657,"38, boulevard Hubert Delisle",97410,+33 2 62 96 70 36,evisdeloup@yahoo.fr,,Saint-Pierre,
102,Meublé Brunet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.074069,55.221257,"104 bis, avenue de Bourbon - Ermitage",97434,+33 2 62 27 33 63,gil.brunet@wanadoo.fr,,Saint-Paul,
103,Gîtes de Boucan Canot n°140 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.03422837,55.23065321,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
104,Gîtes de Boucan Canot n° 58 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.034302,55.230223,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
105,Gîtes de Boucan Canot n°139 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.03422837,55.23065321,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
106,Gîtes de Boucan Canot n° 57 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.034302,55.230223,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
107,Gîtes de Boucan Canot n°141 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.03422837,55.23065321,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
108,Gîtes de Boucan Canot n° 59 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.034302,55.230223,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
109,Gîtes de Boucan Canot n°138 (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.03422837,55.23065321,"255, chemin de la Vanille - Boucan Canot",97434,+33 6 92 65 13 91,lesgitesdeboucancanot@orange.fr,http://www.lesgitesdeboucancanot.com/,Saint-Paul,
110,Soleil Couchant,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,-21.330345,55.525029,"2, chemin de l'Araucaria - Montvert les Bas",97410,+33 2 62 31 10 10,hotel.hda@orange.fr,https://hotel-le-soleil-couchant.business.site/,Saint-Pierre,
