,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
39,Villa Montparnasse - Machefert Group,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.83494229999999,2.3296559000000343,2 rue Boulard,75014,+33 1 56 80 34 34,montparnasse@machefert.com,https://www.villa-montparnasse.com/,Paris,
40,Première Classe Marne-La-Vallée Saint Thibault des Vignes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8542323,2.6697192000000314,Rue de l'Étang de La Loy,77400,+33 1 60 35 01 29,stthibault@premiereclasse.fr,https://saint-thibault-des-vignes.premiereclasse.com/fr-fr/,Saint-Thibault-des-Vignes,
41,Hôtel Jardin Le Bréa,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8429318,2.3298151999999845,14 rue Bréa,75006,+33 1 43 25 44 41,contact@hoteljardinlebrea.com,http://www.hoteljardinlebrea.com/,Paris,
42,Londres Saint Honoré,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8650504,2.332002399999965,13 rue Saint-Roch,75001,+33 1 42 60 15 62,hotellondressthonore@orange.fr,http://www.hotellondressthonore-paris.com/,Paris,
43,"Radisson Blu Hotel Paris, Marne-la-Vallée",https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.855161285947325,2.8081527433777183,Allée de la Mare Houleuse,77700,+33 1 60 43 64 00,frontoffice.parzd@radissonblu.com,https://www.radissonhotels.com/fr-fr/hotels/radisson-blu-paris-marne-la-vallee,Magny-le-Hongre,
45,"Radisson BLU Hotel Paris, Marne la Vallée",https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelRestaurant|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/FoodEstablishment|http://schema.org/LodgingBusiness|http://schema.org/Restaurant|http://schema.org/Hotel,48.855147,2.808281,Allée de la Mare Houleuse,77700,+33 1 60 43 64 00,reservations.paris.marnelavallee@radissonblu.com,https://www.radissonhotels.com/fr-fr/hotels/radisson-blu-paris-marne-la-vallee,Magny-le-Hongre,"L'élégant et confortable Radisson BLU Hotel est niché au coeur du Golf Disneyland®. Entièrement équipé d'installations de conférences, l'hôtel est le lieu idéal pour organiser vos séminaires et réunions d'affaires dans un environnement ""au vert""."
46,Première Classe Marne-la-Vallée Chelles,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8884704448025,2.592701906329353,EAE de la Tuilerie,77500,+33 892 70 72 84,chelles@premiereclasse.fr,http://premiere-classe-chelles.fr/,Chelles,
47,AC Hôtel Paris le Bourget Airport,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.9566667,2.445277777777778,2 rue de la Haye,93440,+33 1 82 88 60 00,info.aclebourget@acmarriott.com,https://www.marriott.com/hotels/travel/paral-ac-hotel-paris-le-bourget-airport/,Le Bourget,
48,Première Classe Paris Nord Gonesse - Parc des expositions,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.9864632,2.4497721000000183,Rue Jean Mermoz Zac Entrée Sud - Rond Point de Bonnueil,95500,+33 1 84 20 40 60,gonesse@premiereclasse.fr,https://gonesse.premiereclasse.com/fr-fr/,Gonesse,
49,Mercure Paris Montmartre Sacré-Coeur,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8849533,2.329820899999959,3 rue Caulaincourt,75018,+33 1 44 69 70 70,,http://www.mercure.com/fr/hotel-0373-mercure-paris-montmartre-sacre-coeur/index.shtml,Paris,
50,Les Théâtres,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8694818,2.351185999999984,98 rue de Cléry,75002,+33 1 44 82 50 82,reservation@hotellestheatres.com,https://www.hotellestheatres.com/fr/,Paris,
51,"Molitor, MGallery Hotel Collection",https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8446534,2.252219500000024,13 rue Nungesser et Coli,75016,+33 1 56 07 08 50,contact@mltr.fr,http://www.mltr.fr/,Paris,
52,Libertel Gare de l'Est Français,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8762733,2.3574214999999867,13 rue du 8 mai 1945,75010,+33 1 40 35 94 14,gde@hlparis.com,http://www.libertel-gare-de-lest-francais.com/,Paris,
53,Séjours & Affaires Le Magistère - Créteil,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.8009895,2.450552900000048,100 avenue du Maréchal de Lattre de Tassigny,94000,+33 1 49 81 13 13,creteil.magistere@sejours-affaires.com,http://www.sejours-affaires.com/residence-hoteliere-aparthotel-creteil-164.html,Créteil,
54,Normandy Le Chantier - Machefert Group,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8640078,2.334086599999978,7 rue de l'Échelle,75001,+33 1 42 60 30 21,normandy@machefert.com,https://www.hotel-normandy.com/,Paris,
55,Splendid Étoile,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8751606,2.2941257999999607,1 avenue Carnot,75017,+33 1 45 72 72 00,hotel@hsplendid.com,http://www.hsplendid.com/,Paris,
56,Plaza Élysées,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8747,2.305848400000059,177 boulevard Haussmann,75008,+33 1 45 63 93 83,plazaelysees@plazaelysees.com,https://www.plazaelysees.com/,Paris,
57,Grand Pigalle Hotel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8809328,2.337494500000048,29 rue Victor Massé,75009,+33 1 85 73 12 00,info@grandpigalle.com,https://www.grandpigalle.com/,Paris,
58,Première Classe Paris Ouest - Pont-de-Suresnes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.869798,2.219032999999968,17 boulevard Henri Sellier,92150,+33 892 70 70 48,suresnes@premiereclasse.fr,https://paris-ouest-pont-de-suresnes.premiereclasse.com/fr-fr/,Suresnes,
59,Residhome Courbevoie La Défense,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.89875692714116,2.2384549153442777,49 avenue de l'Arche,92400,+33 1 55 70 36 00,ladefense@residhome.com,http://www.residhome.com/residence-hoteliere-aparthotel-courbevoie-138.html,Courbevoie,
60,Première Classe Plaisir,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.798297229102126,1.9545958539672483,ZAC de Sainte-Apolline - 86 rue des Poiriers,78370,+33 1 30 68 17 04,,https://plaisir.premiereclasse.com/fr-fr/,Plaisir,
61,Hôtel Moderniste,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.83578401004698,2.2923370275145203,5 rue de Langeac,75015,+33 1 45 32 50 60,info@hotelmoderniste.com,http://www.hotelmoderniste.com/,Paris,
62,Intercontinental Paris Champs-Elysées Etoile,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.870545,2.2980122000000165,64 avenue Marceau,75008,+33 1 44 43 36 36,reception@ic-champselysees.com,https://www.ihg.com/intercontinental/hotels/fr/fr/paris/parat/hoteldetail,Paris,
63,Maison Cardinal Furstemberg,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.854452739963286,2.3365386673007333,4 rue Cardinale,75006,+33 1 86 54 28 20,,https://maisoncardinalfurstemberg.com/,Paris,
64,ReMIX Hotel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8974823,2.385581199999933,28 ter avenue Corentin Cariou,75019,+33 1 44 72 15 30,contact@remix-hotel.com,https://www.remix-hotel.com/,Paris,
65,Best Western Plus Paris Meudon Ermitage,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.7960218,2.217961999999943,3 route du Colonel Marcel Moraine,92360,+33 1 46 01 46 86,reservation@parismeudonermitage.com,http://www.bw-parismeudonermitage.com/,Meudon,
66,La Raimbaudière,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,48.44927351174261,2.367146005834911,49 Grande rue de Milly - Hameau de Jouy,91590,+33 1 69 90 28 44,laraimbaudiere@gmail.com,http://www.la-raimbaudiere.com/,Guigneville-sur-Essonne,
